0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_5000000000,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
