1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,0_0,0_0,0_0,0_0,0_0
1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,0_0,0_0,0_0,0_0,0_0
1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,1000000000_1000000000,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0
